,user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
32576,UIDJSbb175a7d1f5,18-24,Tier 2,2024-03-10,VIP,,,
32577,UIDJSbb1996bc0d5,35-44,Tier 1,2024-05-19,VIP,,,
32578,UIDJSbb1a27b2885,25-34,Tier 1,2024-08-21,Premium,,,
32579,UIDJSbb1ab2013f6,35-44,Tier 1,2024-02-29,Free,,,
32580,UIDJSbb1d060131e,25-34,Tier 1,2024-08-16,VIP,,2024-09-16,Premium
32581,UIDJSbb1d79a46d1,35-44,Tier 2,2024-02-18,Free,,,
32582,UIDJSbb1e6247d8c,18-24,Tier 2,2024-02-07,Free,2024-05-06,,
32583,UIDJSbb20f0fa9fe,35-44,Tier 1,2024-10-12,VIP,,,
32584,UIDJSbb22a1a4fab,25-34,Tier 2,2024-07-09,VIP,,,
32585,UIDJSbb239c02fbc,25-34,Tier 2,2024-02-15,VIP,2024-07-29,,
32586,UIDJSbb23ae2e195,35-44,Tier 1,2024-08-27,Premium,,,
32587,UIDJSbb261583247,45+,Tier 1,2024-05-04,Free,,,
32588,UIDJSbb276c386ba,25-34,Tier 1,2024-03-07,VIP,2024-08-21,,
32589,UIDJSbb2924ecf90,35-44,Tier 2,2024-06-15,Premium,,,
32590,UIDJSbb299c64c3a,18-24,Tier 1,2024-11-27,Premium,,,
32591,UIDJSbb2a043952a,35-44,Tier 1,2024-10-08,Free,,2024-11-08,VIP
32592,UIDJSbb2aeb43bc6,18-24,Tier 2,2024-11-22,VIP,,,
32593,UIDJSbb2aef9d80a,18-24,Tier 2,2024-08-14,Free,,,
32594,UIDJSbb2b3389d8e,25-34,Tier 2,2024-08-28,Free,,,
32595,UIDJSbb2c570d13a,18-24,Tier 3,2024-10-12,Free,2024-11-21,,
32596,UIDJSbb2f4152cc8,45+,Tier 3,2024-11-30,VIP,,,
32597,UIDJSbb2ffb71076,25-34,Tier 3,2024-01-24,VIP,,,
32598,UIDJSbb313a4fca7,25-34,Tier 2,2024-11-13,VIP,,,
32599,UIDJSbb332c0eaf4,25-34,Tier 1,2024-06-29,VIP,,,
32600,UIDJSbb350ea7748,45+,Tier 2,2024-06-09,Free,,2024-08-09,Premium
32601,UIDJSbb3573e281a,25-34,Tier 1,2024-10-26,VIP,,,
32602,UIDJSbb359ac5b9c,25-34,Tier 1,2024-03-28,Premium,,,
32603,UIDJSbb3754fb1e0,25-34,Tier 2,2024-10-14,Premium,,,
32604,UIDJSbb3a680c1ca,25-34,Tier 1,2024-07-15,VIP,,2024-09-15,Premium
32605,UIDJSbb3aab51a1d,25-34,Tier 1,2024-09-18,VIP,,,
32606,UIDJSbb3ac8d297c,45+,Tier 1,2024-08-29,VIP,,2024-09-29,Premium
32607,UIDJSbb405f926ef,18-24,Tier 3,2024-02-06,Premium,,,
32608,UIDJSbb40b74f3f2,25-34,Tier 1,2024-05-20,Free,,,
32609,UIDJSbb4208da61e,18-24,Tier 3,2024-01-09,Free,2024-09-23,,
32610,UIDJSbb441d73cfd,25-34,Tier 1,2024-10-19,Free,,,
32611,UIDJSbb44347e43a,35-44,Tier 1,2024-06-24,VIP,,,
32612,UIDJSbb46a16f5f3,25-34,Tier 1,2024-05-27,Premium,,,
32613,UIDJSbb46cd54df0,18-24,Tier 1,2024-10-23,Premium,,,
32614,UIDJSbb47f1c92dd,35-44,Tier 2,2024-06-15,VIP,,,
32615,UIDJSbb4843792c6,35-44,Tier 2,2024-03-04,Premium,,,
32616,UIDJSbb4855c7186,18-24,Tier 1,2024-10-23,Free,,,
32617,UIDJSbb4d8012014,18-24,Tier 1,2024-07-06,VIP,,2024-08-06,Free
32618,UIDJSbb4f1777c1f,35-44,Tier 1,2024-11-01,VIP,,,
32619,UIDJSbb50b4876e0,18-24,Tier 1,2024-01-27,Premium,,,
32620,UIDJSbb52c86c30a,18-24,Tier 1,2024-01-24,Free,,,
32621,UIDJSbb53077be28,35-44,Tier 1,2024-09-07,VIP,,,
32622,UIDJSbb53a9ab130,45+,Tier 1,2024-04-22,VIP,2024-06-02,,
32623,UIDJSbb542dfacff,25-34,Tier 1,2024-10-08,VIP,2024-11-01,,
32624,UIDJSbb55129e86b,35-44,Tier 1,2024-01-07,Premium,,,
32625,UIDJSbb55f39e8e4,35-44,Tier 1,2024-05-17,VIP,,2024-10-17,Premium
32626,UIDJSbb57658e307,35-44,Tier 1,2024-10-29,VIP,,2024-11-29,Free
32627,UIDJSbb57bb9fd75,18-24,Tier 1,2024-06-07,VIP,,,
32628,UIDJSbb59da2001c,18-24,Tier 1,2024-08-23,Premium,,,
32629,UIDJSbb5ccb27c5e,18-24,Tier 2,2024-08-23,Free,2024-09-30,,
32630,UIDJSbb5dd176061,35-44,Tier 1,2024-02-04,Premium,,,
32631,UIDJSbb5e0ed2522,18-24,Tier 1,2024-08-12,Free,2024-11-10,,
32632,UIDJSbb5ecb04de6,25-34,Tier 2,2024-05-24,VIP,,2024-11-24,Free
32633,UIDJSbb5eeba60eb,25-34,Tier 3,2024-01-04,Free,2024-10-14,,
32634,UIDJSbb61ca1cd8f,35-44,Tier 2,2024-08-31,VIP,,2024-12-31,Free
32635,UIDJSbb632c003c5,45+,Tier 1,2024-04-27,Premium,,,
32636,UIDJSbb647197d58,45+,Tier 1,2024-01-25,Premium,,,
32637,UIDJSbb648f75190,25-34,Tier 1,2024-08-18,VIP,,,
32638,UIDJSbb696e570f5,45+,Tier 1,2024-11-10,VIP,,,
32639,UIDJSbb6af71d55a,18-24,Tier 2,2024-10-27,Free,,,
32640,UIDJSbb6b6520006,45+,Tier 1,2024-05-05,VIP,,,
32641,UIDJSbb6dcf5dbc6,35-44,Tier 2,2024-11-22,VIP,,,
32642,UIDJSbb6e0ce88fe,25-34,Tier 2,2024-08-13,Free,,,
32643,UIDJSbb6fd5cc443,18-24,Tier 2,2024-04-06,Free,,,
32644,UIDJSbb6fe54253b,18-24,Tier 2,2024-07-11,VIP,,,
32645,UIDJSbb706e08743,25-34,Tier 3,2024-07-10,Free,,,
32646,UIDJSbb7724a2ea6,25-34,Tier 3,2024-10-08,VIP,,,
32647,UIDJSbb79c9cb003,35-44,Tier 2,2024-03-09,VIP,,,
32648,UIDJSbb7ada4bd20,18-24,Tier 1,2024-05-03,Premium,,,
32649,UIDJSbb7b7902410,35-44,Tier 1,2024-09-14,Premium,,,
32650,UIDJSbb7d45ddf68,45+,Tier 1,2024-02-23,Free,2024-09-22,,
32651,UIDJSbb7ecd0ce32,45+,Tier 2,2024-08-17,Premium,,,
32652,UIDJSbb82008ad90,25-34,Tier 3,2024-11-03,Free,,,
32653,UIDJSbb829721a72,25-34,Tier 2,2024-11-08,Premium,,2024-12-08,VIP
32654,UIDJSbb8670fd799,35-44,Tier 1,2024-04-29,Free,,,
32655,UIDJSbb86ba9ee2c,25-34,Tier 2,2024-04-02,Premium,,,
32656,UIDJSbb887c56f0e,25-34,Tier 1,2024-07-06,Premium,,,
32657,UIDJSbb895d71a9e,25-34,Tier 3,2024-08-24,Free,,,
32658,UIDJSbb8a693fd4b,25-34,Tier 1,2024-06-15,Premium,,,
32659,UIDJSbb8acc5776e,35-44,Tier 2,2024-05-18,Free,,,
32660,UIDJSbb8bb85a993,25-34,Tier 2,2024-07-15,VIP,,,
32661,UIDJSbb8bc903e08,35-44,Tier 1,2024-06-05,Premium,,,
32662,UIDJSbb8ca0bcb7c,25-34,Tier 1,2024-08-19,Premium,,,
32663,UIDJSbb8ce41a1f5,18-24,Tier 2,2024-10-11,VIP,,,
32664,UIDJSbb8d5b2ceeb,18-24,Tier 3,2024-04-11,VIP,2024-09-13,,
32665,UIDJSbb8e5eb490b,25-34,Tier 1,2024-05-26,VIP,2024-10-09,,
32666,UIDJSbb8e6b1e6b0,25-34,Tier 2,2024-06-07,VIP,2024-07-21,,
32667,UIDJSbb90908ffeb,35-44,Tier 2,2024-05-31,VIP,,2024-12-31,Premium
32668,UIDJSbb9209eb624,25-34,Tier 2,2024-07-10,VIP,,,
32669,UIDJSbb93a5894f1,25-34,Tier 1,2024-08-17,VIP,,2024-10-17,Premium
32670,UIDJSbb9487171e4,35-44,Tier 1,2024-02-28,VIP,,,
32671,UIDJSbb9539bb28e,25-34,Tier 2,2024-04-16,Free,2024-07-28,,
32672,UIDJSbb95f7c6264,25-34,Tier 1,2024-02-22,Free,2024-10-16,,
32673,UIDJSbb96ace9ce2,25-34,Tier 1,2024-08-11,VIP,,,
32674,UIDJSbb97983ff75,35-44,Tier 1,2024-08-05,VIP,,2024-09-05,Free
32675,UIDJSbb981222ca9,25-34,Tier 1,2024-04-30,Premium,,2024-06-30,VIP
32676,UIDJSbb9a3c67ab2,25-34,Tier 2,2024-07-19,VIP,,,
32677,UIDJSbb9d03d248a,45+,Tier 1,2024-05-19,VIP,,2024-07-19,Premium
32678,UIDJSbb9d2c83737,25-34,Tier 1,2024-08-03,Premium,,,
32679,UIDJSbb9fdc21848,35-44,Tier 2,2024-05-04,VIP,,2024-06-04,Free
32680,UIDJSbb9fee88c55,25-34,Tier 1,2024-10-23,VIP,,,
32681,UIDJSbba4ed22afa,25-34,Tier 1,2024-10-08,VIP,,,
32682,UIDJSbba6be3dd86,18-24,Tier 2,2024-01-30,Free,,,
32683,UIDJSbba82559a54,18-24,Tier 1,2024-08-20,VIP,,,
32684,UIDJSbba83c46f28,25-34,Tier 1,2024-06-20,VIP,,2024-07-20,Premium
32685,UIDJSbbab616ee4e,25-34,Tier 1,2024-07-16,VIP,,2024-08-16,Premium
32686,UIDJSbbae0fa6541,35-44,Tier 1,2024-02-29,Free,,,
32687,UIDJSbbb26e3a35d,45+,Tier 1,2024-04-13,VIP,,,
32688,UIDJSbbb5a43ed24,18-24,Tier 1,2024-05-06,Premium,,,
32689,UIDJSbbb5a4f7e2b,25-34,Tier 1,2024-08-26,Premium,,,
32690,UIDJSbbb766e9e01,35-44,Tier 1,2024-02-16,VIP,,,
32691,UIDJSbbbb2cb46ab,35-44,Tier 1,2024-04-04,VIP,,,
32692,UIDJSbbbb8f77f8c,45+,Tier 2,2024-11-09,VIP,,,
32693,UIDJSbbbc382411b,35-44,Tier 1,2024-07-07,Premium,,,
32694,UIDJSbbbd2edf692,45+,Tier 2,2024-11-21,Free,2024-12-19,,
32695,UIDJSbbbe2f399f1,35-44,Tier 1,2024-10-12,VIP,,,
32696,UIDJSbbc24297714,25-34,Tier 2,2024-06-21,VIP,,,
32697,UIDJSbbc2f72a605,35-44,Tier 1,2024-07-20,Free,,2024-08-20,VIP
32698,UIDJSbbc38dd774f,25-34,Tier 1,2024-02-08,Free,,,
32699,UIDJSbbc414ba5d6,18-24,Tier 1,2024-11-18,Premium,,,
32700,UIDJSbbc471bae14,25-34,Tier 3,2024-10-28,Free,,,
32701,UIDJSbbc8d560de9,18-24,Tier 2,2024-02-18,Free,,,
32702,UIDJSbbcae884025,25-34,Tier 1,2024-06-11,Premium,,,
32703,UIDJSbbcc3224666,45+,Tier 2,2024-04-05,Premium,,,
32704,UIDJSbbcc9488fb8,25-34,Tier 2,2024-07-31,VIP,,,
32705,UIDJSbbcd34cae43,25-34,Tier 1,2024-01-08,VIP,,,
32706,UIDJSbbcf099717c,35-44,Tier 2,2024-09-07,VIP,,,
32707,UIDJSbbcf3853013,25-34,Tier 1,2024-02-29,Premium,,,
32708,UIDJSbbd0afadbf5,25-34,Tier 2,2024-02-13,VIP,,2024-09-13,Premium
32709,UIDJSbbd13520491,35-44,Tier 2,2024-08-28,Free,,,
32710,UIDJSbbd550048f9,25-34,Tier 1,2024-03-13,Premium,,,
32711,UIDJSbbd5d3500dc,25-34,Tier 2,2024-09-14,Free,2024-11-24,,
32712,UIDJSbbd66eb1347,35-44,Tier 2,2024-09-14,Free,,,
32713,UIDJSbbd7e9a75a6,25-34,Tier 2,2024-09-17,Free,,,
32714,UIDJSbbda9adf186,35-44,Tier 1,2024-02-01,Free,,,
32715,UIDJSbbdb45dac11,45+,Tier 2,2024-09-30,Free,,,
32716,UIDJSbbdc16937ac,18-24,Tier 1,2024-10-20,Free,,,
32717,UIDJSbbdd348ad9e,25-34,Tier 3,2024-04-26,Free,,,
32718,UIDJSbbdf951c1bd,18-24,Tier 1,2024-03-14,VIP,,,
32719,UIDJSbbdfe2c3acc,35-44,Tier 1,2024-11-24,VIP,,,
32720,UIDJSbbe0e5d576d,25-34,Tier 3,2024-04-11,Free,,,
32721,UIDJSbbe2c0c104f,45+,Tier 1,2024-06-26,VIP,,2024-10-26,Free
32722,UIDJSbbe51210e67,18-24,Tier 2,2024-04-26,VIP,,,
32723,UIDJSbbe5eacd85f,18-24,Tier 1,2024-03-26,Free,2024-12-08,,
32724,UIDJSbbe6ba739cf,35-44,Tier 3,2024-01-15,Free,,,
32725,UIDJSbbe9b70c42c,25-34,Tier 3,2024-11-14,Free,,,
32726,UIDJSbbee2082dad,45+,Tier 2,2024-01-02,VIP,2024-05-11,,
32727,UIDJSbbf06e7f7b9,45+,Tier 2,2024-11-03,Free,,,
32728,UIDJSbbf2599cdcf,25-34,Tier 1,2024-06-08,VIP,2024-07-12,,
32729,UIDJSbbf39f7afe7,45+,Tier 1,2024-11-14,Free,,,
32730,UIDJSbbf4113c8ec,35-44,Tier 2,2024-11-21,VIP,,2024-12-21,Premium
32731,UIDJSbbf52e05740,25-34,Tier 1,2024-03-26,Premium,,,
32732,UIDJSbbf57664a2a,25-34,Tier 1,2024-03-26,Premium,,,
32733,UIDJSbbf8bd51cc9,25-34,Tier 1,2024-06-01,VIP,2024-10-27,,
32734,UIDJSbbfd409ed65,25-34,Tier 1,2024-08-26,Premium,,,
32735,UIDJSbbfdccfe3a0,45+,Tier 2,2024-06-09,VIP,,,
32736,UIDJSbc020e820ed,18-24,Tier 2,2024-06-29,Premium,,,
32737,UIDJSbc02fdd3c20,25-34,Tier 2,2024-07-25,VIP,,,
32738,UIDJSbc033bf1a69,45+,Tier 3,2024-08-18,VIP,,,
32739,UIDJSbc050361185,25-34,Tier 3,2024-06-15,Free,,,
32740,UIDJSbc08a4290b9,25-34,Tier 3,2024-09-02,Free,2024-10-27,,
32741,UIDJSbc09fa1bb77,18-24,Tier 1,2024-08-30,Premium,,,
32742,UIDJSbc0a3cc8e71,18-24,Tier 1,2024-04-26,Premium,,,
32743,UIDJSbc0b303110d,18-24,Tier 1,2024-10-18,Premium,,,
32744,UIDJSbc0bacbb328,18-24,Tier 1,2024-07-10,Premium,,2024-10-10,Free
32745,UIDJSbc0e899d71d,18-24,Tier 2,2024-11-17,VIP,2024-12-13,,
32746,UIDJSbc0ecccaff0,25-34,Tier 1,2024-11-09,VIP,,2024-12-09,Premium
32747,UIDJSbc103046e00,18-24,Tier 1,2024-10-17,Free,,,
32748,UIDJSbc108c01673,18-24,Tier 1,2024-05-18,Premium,,,
32749,UIDJSbc11d37abf3,45+,Tier 2,2024-08-25,VIP,,,
32750,UIDJSbc158be56b4,25-34,Tier 1,2024-06-26,Premium,,,
32751,UIDJSbc16904e3df,25-34,Tier 3,2024-07-13,Premium,,,
32752,UIDJSbc19b531294,25-34,Tier 1,2024-07-23,Premium,,,
32753,UIDJSbc1a593527d,25-34,Tier 1,2024-08-15,VIP,2024-11-14,,
32754,UIDJSbc1af2ab159,25-34,Tier 1,2024-07-10,VIP,,,
32755,UIDJSbc1bb6723bd,25-34,Tier 2,2024-01-14,Premium,,,
32756,UIDJSbc1c6bbbafe,35-44,Tier 1,2024-02-06,Premium,,,
32757,UIDJSbc1d4acc916,25-34,Tier 2,2024-09-23,VIP,,,
32758,UIDJSbc29083dd28,35-44,Tier 2,2024-07-01,VIP,,2024-09-01,Premium
32759,UIDJSbc2a61573cb,25-34,Tier 2,2024-04-25,VIP,,2024-05-25,Free
32760,UIDJSbc2b4d9e8b5,25-34,Tier 1,2024-03-09,Premium,,,
32761,UIDJSbc2c143df49,35-44,Tier 1,2024-06-24,VIP,,2024-10-24,Free
32762,UIDJSbc2c89c1b04,35-44,Tier 1,2024-07-16,Premium,,,
32763,UIDJSbc2f4bcc69f,35-44,Tier 1,2024-04-19,VIP,,,
32764,UIDJSbc301264634,25-34,Tier 2,2024-11-27,Free,,,
32765,UIDJSbc30a0ec4f7,25-34,Tier 2,2024-11-23,VIP,,2024-12-23,Free
32766,UIDJSbc34b990f55,45+,Tier 2,2024-01-26,Free,,,
32767,UIDJSbc357672f72,25-34,Tier 1,2024-05-06,VIP,2024-08-01,,
32768,UIDJSbc3a5ab1777,18-24,Tier 3,2024-09-28,Free,,,
32769,UIDJSbc3b3c1dac8,45+,Tier 1,2024-04-17,Premium,,,
32770,UIDJSbc3b6e7cd28,45+,Tier 1,2024-02-02,VIP,,2024-08-02,Free
32771,UIDJSbc3ba94622c,18-24,Tier 1,2024-08-29,VIP,,,
32772,UIDJSbc3d63ad7a0,45+,Tier 1,2024-09-30,VIP,,,
32773,UIDJSbc3ed5b22c5,25-34,Tier 1,2024-01-25,Premium,,,
32774,UIDJSbc3fc8654c5,25-34,Tier 1,2024-04-29,VIP,,,
32775,UIDJSbc404aa2492,25-34,Tier 1,2024-07-06,Premium,2024-09-04,,
32776,UIDJSbc434aefe08,25-34,Tier 2,2024-04-27,VIP,2024-07-05,,
32777,UIDJSbc43668d46b,35-44,Tier 2,2024-06-05,Free,2024-07-12,,
32778,UIDJSbc44208f789,35-44,Tier 2,2024-04-08,VIP,,,
32779,UIDJSbc44a1e34ee,25-34,Tier 3,2024-08-23,Free,,,
32780,UIDJSbc4551b0f0e,18-24,Tier 2,2024-04-27,VIP,,2024-06-27,Free
32781,UIDJSbc4640028d0,45+,Tier 1,2024-03-12,Premium,,,
32782,UIDJSbc472399ebb,45+,Tier 1,2024-08-07,VIP,,2024-09-07,Premium
32783,UIDJSbc48ce3515d,25-34,Tier 2,2024-02-06,VIP,2024-04-30,,
32784,UIDJSbc4919bc0e8,18-24,Tier 1,2024-07-03,Premium,,,
32785,UIDJSbc4fa52b391,35-44,Tier 2,2024-06-28,Premium,,,
32786,UIDJSbc521681e60,35-44,Tier 2,2024-05-29,VIP,,,
32787,UIDJSbc5260ecc8a,25-34,Tier 1,2024-09-25,Premium,,,
32788,UIDJSbc556147823,25-34,Tier 1,2024-02-25,Premium,,,
32789,UIDJSbc5dc5bf1ea,18-24,Tier 2,2024-09-14,VIP,,,
32790,UIDJSbc5f729c0dd,25-34,Tier 1,2024-03-04,VIP,2024-10-10,,
32791,UIDJSbc6085d76ab,25-34,Tier 1,2024-10-08,VIP,,,
32792,UIDJSbc62f7ec9b9,25-34,Tier 3,2024-09-05,Premium,,,
32793,UIDJSbc6336d70ec,25-34,Tier 2,2024-06-21,Free,2024-08-21,,
32794,UIDJSbc639b0c346,25-34,Tier 2,2024-04-21,Premium,,2024-09-21,Free
32795,UIDJSbc6b80c3004,25-34,Tier 1,2024-04-06,Premium,,,
32796,UIDJSbc6bcd17e07,35-44,Tier 1,2024-03-30,Premium,,,
32797,UIDJSbc6c36eff36,25-34,Tier 1,2024-04-16,VIP,,2024-05-16,Free
32798,UIDJSbc6c5efa849,25-34,Tier 1,2024-09-28,VIP,,,
32799,UIDJSbc6cb03b39a,18-24,Tier 3,2024-10-30,VIP,,,
32800,UIDJSbc6e680134a,25-34,Tier 1,2024-08-30,VIP,,2024-11-30,Free
32801,UIDJSbc701fef440,35-44,Tier 2,2024-05-15,Premium,,,
32802,UIDJSbc7136f4960,45+,Tier 3,2024-05-15,VIP,,2024-06-15,Premium
32803,UIDJSbc723dbf6a0,45+,Tier 2,2024-03-13,Premium,,2024-05-13,Free
32804,UIDJSbc72e56e341,25-34,Tier 1,2024-06-13,Premium,,,
32805,UIDJSbc755afe24c,25-34,Tier 1,2024-01-26,Premium,,,
32806,UIDJSbc7572f6068,25-34,Tier 1,2024-05-01,VIP,,,
32807,UIDJSbc760162fe8,25-34,Tier 1,2024-06-01,Premium,,,
32808,UIDJSbc7d3201e8a,25-34,Tier 2,2024-01-23,VIP,,,
32809,UIDJSbc81291e8ca,25-34,Tier 1,2024-04-26,Free,2024-12-12,,
32810,UIDJSbc817be6da7,25-34,Tier 1,2024-03-20,VIP,2024-05-05,,
32811,UIDJSbc8401ded46,25-34,Tier 1,2024-08-17,Free,,2024-10-17,VIP
32812,UIDJSbc8447624f2,35-44,Tier 2,2024-07-31,Free,,,
32813,UIDJSbc8465e2628,18-24,Tier 1,2024-07-24,Premium,,,
32814,UIDJSbc84ec38a66,25-34,Tier 2,2024-07-28,VIP,,,
32815,UIDJSbc8623c0ea8,45+,Tier 1,2024-09-19,Premium,,,
32816,UIDJSbc87c3c0c17,35-44,Tier 2,2024-06-01,Free,,,
32817,UIDJSbc8917fe858,18-24,Tier 2,2024-02-02,VIP,,,
32818,UIDJSbc8e2bc2d92,25-34,Tier 2,2024-05-08,VIP,,,
32819,UIDJSbc8e6595443,25-34,Tier 2,2024-08-12,VIP,,,
32820,UIDJSbc8faa6a83d,25-34,Tier 3,2024-03-08,Premium,,,
32821,UIDJSbc90bd5de5a,35-44,Tier 1,2024-11-25,Free,,,
32822,UIDJSbc92c686d07,35-44,Tier 2,2024-11-13,Free,,,
32823,UIDJSbc93d135161,35-44,Tier 1,2024-10-13,Premium,,,
32824,UIDJSbc943fed19d,18-24,Tier 1,2024-07-18,VIP,,,
32825,UIDJSbc949c686f9,35-44,Tier 2,2024-03-25,Free,,,
32826,UIDJSbc96077e070,35-44,Tier 1,2024-11-23,Premium,,,
32827,UIDJSbc96a69dfc7,18-24,Tier 2,2024-09-04,Free,,,
32828,UIDJSbc97a1db4e8,35-44,Tier 2,2024-02-24,Free,,,
32829,UIDJSbc993ea09ca,35-44,Tier 1,2024-11-05,Premium,,,
32830,UIDJSbc9a42c7a1f,45+,Tier 1,2024-06-13,VIP,,,
32831,UIDJSbc9c5b96c11,25-34,Tier 1,2024-09-15,VIP,,,
32832,UIDJSbc9d01dab18,45+,Tier 1,2024-05-29,Premium,,,
32833,UIDJSbc9e2d0377e,25-34,Tier 2,2024-01-17,VIP,,,
32834,UIDJSbc9eb6727e7,35-44,Tier 2,2024-08-06,VIP,,,
32835,UIDJSbca01d4efb9,25-34,Tier 1,2024-03-02,Premium,,,
32836,UIDJSbca09b088e1,45+,Tier 1,2024-01-15,Premium,,,
32837,UIDJSbca1afbee47,35-44,Tier 1,2024-11-15,VIP,,,
32838,UIDJSbca5ed10ba8,35-44,Tier 1,2024-07-02,Premium,,2024-12-02,VIP
32839,UIDJSbca61a78f91,35-44,Tier 2,2024-08-06,VIP,,2024-09-06,Free
32840,UIDJSbca75b3ad63,25-34,Tier 1,2024-05-19,VIP,2024-06-23,,
32841,UIDJSbca88512576,45+,Tier 1,2024-09-15,Premium,,,
32842,UIDJSbca9fafc958,25-34,Tier 1,2024-05-18,Premium,,,
32843,UIDJSbcaaaf96936,25-34,Tier 2,2024-03-28,Free,,,
32844,UIDJSbcab2661aaf,18-24,Tier 1,2024-02-12,Free,,,
32845,UIDJSbcab635499b,35-44,Tier 2,2024-08-09,VIP,2024-10-07,,
32846,UIDJSbcae3d6efe8,25-34,Tier 1,2024-11-18,Premium,,,
32847,UIDJSbcb0a16ff37,25-34,Tier 1,2024-01-26,Premium,,,
32848,UIDJSbcb186ca3ec,18-24,Tier 1,2024-02-29,Premium,,,
32849,UIDJSbcb33c3a85c,35-44,Tier 3,2024-10-04,VIP,,,
32850,UIDJSbcb3c4b642b,25-34,Tier 1,2024-03-02,VIP,,,
32851,UIDJSbcb99a17361,18-24,Tier 2,2024-08-20,Premium,,,
32852,UIDJSbcbbd2558bf,35-44,Tier 2,2024-01-31,Premium,,,
32853,UIDJSbcbd37b31e6,25-34,Tier 1,2024-01-06,Premium,2024-05-16,,
32854,UIDJSbcbde9e584d,25-34,Tier 2,2024-02-17,VIP,2024-08-01,,
32855,UIDJSbcbe9d43df3,45+,Tier 1,2024-03-13,VIP,,2024-05-13,Premium
32856,UIDJSbcbf5b2cbdc,25-34,Tier 1,2024-04-02,VIP,,2024-12-02,Premium
32857,UIDJSbcbfe024bc3,18-24,Tier 2,2024-03-23,Free,,,
32858,UIDJSbcc0b47df29,25-34,Tier 1,2024-07-08,Free,,,
32859,UIDJSbcc0c13031f,25-34,Tier 1,2024-10-28,VIP,,,
32860,UIDJSbcc1ebb76e6,25-34,Tier 1,2024-03-01,Premium,,,
32861,UIDJSbcc273b6265,35-44,Tier 1,2024-08-15,VIP,,,
32862,UIDJSbcc2c5e9111,18-24,Tier 2,2024-09-07,VIP,,2024-11-07,Premium
32863,UIDJSbcc2cc9761f,45+,Tier 1,2024-02-01,VIP,,2024-04-01,Premium
32864,UIDJSbcc3757ca35,25-34,Tier 1,2024-10-04,VIP,,,
32865,UIDJSbcc65756d04,45+,Tier 1,2024-10-28,VIP,,2024-11-28,Premium
32866,UIDJSbcc711b79e1,25-34,Tier 3,2024-09-10,VIP,,,
32867,UIDJSbcc8941299c,25-34,Tier 1,2024-08-22,Premium,,,
32868,UIDJSbcc8c5ab818,45+,Tier 2,2024-02-16,Premium,,,
32869,UIDJSbcc97c62cb0,35-44,Tier 2,2024-02-25,Free,,2024-04-25,Premium
32870,UIDJSbcca3b08830,25-34,Tier 2,2024-01-11,VIP,,,
32871,UIDJSbcca55d48ef,25-34,Tier 1,2024-09-06,VIP,2024-11-18,,
32872,UIDJSbccbf8470e8,45+,Tier 1,2024-04-13,Premium,,,
32873,UIDJSbccc745741e,35-44,Tier 1,2024-08-28,VIP,,2024-09-28,Premium
32874,UIDJSbccd9814efa,25-34,Tier 1,2024-02-08,Premium,,,
32875,UIDJSbccea972c29,25-34,Tier 2,2024-02-24,VIP,,2024-09-24,Premium
32876,UIDJSbccf237d8e3,18-24,Tier 1,2024-01-05,Premium,,,
32877,UIDJSbccfd588e34,35-44,Tier 1,2024-07-30,VIP,,,
32878,UIDJSbcd05e9cc25,35-44,Tier 1,2024-03-30,Premium,,2024-12-30,Free
32879,UIDJSbcd288b816f,25-34,Tier 1,2024-11-02,VIP,,,
32880,UIDJSbcd40ad9b75,18-24,Tier 1,2024-05-21,Premium,,,
32881,UIDJSbcd52f3faf8,18-24,Tier 2,2024-07-06,Free,,,
32882,UIDJSbcd75e15a11,35-44,Tier 1,2024-08-01,Premium,,,
32883,UIDJSbcd93bfcc64,18-24,Tier 3,2024-01-03,VIP,,,
32884,UIDJSbcda2fc7a5b,25-34,Tier 2,2024-01-06,Free,,,
32885,UIDJSbcdacf056fd,45+,Tier 3,2024-08-25,VIP,,,
32886,UIDJSbcdc524473d,35-44,Tier 2,2024-07-27,VIP,2024-12-10,,
32887,UIDJSbcdd578e548,25-34,Tier 1,2024-05-26,VIP,2024-11-29,,
32888,UIDJSbcde3cb0bbf,25-34,Tier 1,2024-08-21,VIP,,,
32889,UIDJSbce132b04f8,25-34,Tier 1,2024-05-06,Premium,,,
32890,UIDJSbce232d8ae3,25-34,Tier 1,2024-01-18,VIP,2024-10-04,,
32891,UIDJSbce4b2581e8,25-34,Tier 1,2024-09-25,Premium,,,
32892,UIDJSbce55c38043,45+,Tier 2,2024-03-09,Premium,,,
32893,UIDJSbce57719ba3,18-24,Tier 2,2024-08-07,VIP,2024-09-30,,
32894,UIDJSbcea305c0e1,25-34,Tier 1,2024-09-11,VIP,,,
32895,UIDJSbcea79b8516,25-34,Tier 1,2024-05-21,VIP,,2024-07-21,Premium
32896,UIDJSbcedbfe8e21,35-44,Tier 2,2024-03-31,Premium,,,
32897,UIDJSbcee3760339,45+,Tier 1,2024-10-20,Free,,,
32898,UIDJSbcef5dbcde8,45+,Tier 1,2024-10-03,Premium,,,
32899,UIDJSbcef939e1a1,45+,Tier 1,2024-09-02,Premium,,,
32900,UIDJSbcf00f53b53,35-44,Tier 1,2024-10-20,Free,2024-11-11,,
